Start,Destination,Distance_KM,Num_Signals,Total_Signal_Wait,Queue_Length,Time_Car,Time_Bike,Time_Cycle,Time_Bus,Time_Metro,Expense_Car,Expense_Bike,Expense_Cycle,Expense_Bus,Expense_Metro,Pollution_Car,Pollution_Bike,Pollution_Cycle,Pollution_Bus,Pollution_Metro,Rush_Factor,Pollution_Exposure,Physical_Activity
Greater Kailash,Shahdara,14.42247240373103,7,690,66,36.94771456616317,29.55817165293054,55.421571849244756,34.937257479395804,23,138.70526295984772,36.02670520275844,0,31,34,209.38994907630888,76.66090452639278,0,114.57177063807633,37.44776924811434,0.66,432,1
Vasant Kunj,Okhla,5.437057988685837,4,412,31,15.461232576516966,12.368986061213574,23.19184886477545,13.75347909182036,35,38.9907885742663,14.923022153037103,0,21,45,79.16034757444824,27.46731024104863,0,30.047458980225908,6.922816139689604,0.31,181,0
Shahdara,Tilak Nagar,23.041316111311293,2,154,52,51.21583625859603,40.97266900687683,76.82375438789404,55.05900351031523,20,223.29114119381134,76.70370927901804,0,16,26,284.8923291906535,188.51625038016678,0,129.28602950344933,57.42512897202532,0.52,408,1
Pitampura,Chandni Chowk,26.25777070243239,8,769,7,45.609070003303316,36.48725600264265,68.41360500495497,52.33088400396398,21,145.4033227446984,54.42934552872562,0,34,34,383.98961552196715,192.4840899848712,0,118.28286831267121,43.51289352133539,0.07,154,1
Rohini,Janakpuri,33.23501140407805,10,858,98,67.57586511622613,54.0606920929809,101.3637976743392,67.49103813947136,29,191.25714242705942,132.8370213489504,0,27,27,490.8287037299371,175.7346592650979,0,249.96244685194432,79.20084891981102,0.98,243,1
Greater Kailash,Sarojini Nagar,15.185947847004869,6,836,99,51.02094286582712,40.8167542926617,76.53141429874067,47.825131438992535,23,98.79603352477399,46.15855471335996,0,25,31,188.10964104072653,140.25942460161357,0,112.98578042819538,41.87109886117821,0.99,273,1
AIIMS,Uttam Nagar,7.585301518356886,3,278,85,21.728532355804976,17.38282588464398,32.592798533707466,15.67423882696597,26,50.30070745388296,21.008027658499707,0,13,32,108.9136900572958,55.43261055963816,0,24.61833464611555,19.296119011513735,0.85,243,1
Karol Bagh,Nehru Place,39.77673832430676,3,223,62,121.05242815455135,96.84194252364108,181.57864223182702,137.4629137854616,35,396.9833439531617,128.77500656436573,0,36,50,536.2156554348024,258.9410879054182,0,255.89966514402104,47.58857649966311,0.62,472,1
Kalkaji,Saket,30.286593836569086,10,1142,11,91.27241970614594,73.01793576491676,136.90862955921892,104.52690364737512,42,191.74600973465098,62.77335363001246,0,16,21,433.2338309218279,169.7624426583513,0,94.44832884972593,88.85521112352714,0.11,179,1
Nehru Place,Okhla,30.521623617442934,2,190,21,66.16044488195044,52.92835590556035,99.24066732292566,76.39253385834051,27,178.83837274482852,90.91811027621459,0,33,48,437.37127754795927,291.53643288301254,0,226.21703149932603,47.60303347100132,0.21,174,1
Shahdara,Vasant Kunj,14.01869848605419,3,218,97,28.481966253121833,22.78557300249747,42.722949379682746,22.7783595037462,24,84.02876559465531,41.475436693969016,0,21,43,169.717546043037,70.21109086025344,0,68.96427687278285,38.960615263508984,0.97,115,1
Rohini,Karol Bagh,14.907475095156961,2,70,32,30.38650690772787,24.309205526182296,45.57976036159181,32.66380828927345,24,84.93321480262728,46.87922008603195,0,33,30,212.886891971354,131.32580772719464,0,113.88077970600546,24.546594355600714,0.32,236,1
Chandni Chowk,Okhla,15.139846439731873,9,773,63,34.82108466840232,27.85686773472186,52.23162700260348,32.18530160208278,20,76.26918643793553,48.779795302595375,0,12,22,151.62135900162923,102.51669742865244,0,104.14340794619896,40.80613087074753,0.63,294,1
Kalkaji,Kashmere Gate,32.43875072078511,10,880,55,88.42977309412072,70.74381847529658,132.64465964118108,97.31572771294486,39,256.93957420274563,68.48608890142971,0,27,37,453.25913205313554,187.07227475399907,0,171.15338549009337,45.94032941871568,0.55,448,1
Laxmi Nagar,Kashmere Gate,18.261602568714565,4,383,21,33.245841793753726,26.596673435002984,49.86876269063059,36.295010152504474,26,100.13862520945375,43.54590585147526,0,26,29,214.30028068516697,161.51061003430564,0,77.06071284975869,19.554312678594655,0.21,452,1
Laxmi Nagar,Chandni Chowk,36.90149757460884,10,981,94,63.52503642466061,50.82002913972849,95.28755463699092,62.230043709592735,23,290.95363290635953,80.37732658880967,0,32,44,456.6941147949151,202.3084639218709,0,183.14443819312646,59.44834519764549,0.94,220,1
Nehru Place,Tilak Nagar,12.829373869443753,8,679,18,30.711830407605195,24.56946432608416,46.067745611407794,33.45419648912623,26,71.29753786795243,39.22537750424351,0,14,47,144.53835472427255,127.58543698167674,0,48.86833507302951,27.743216899495554,0.18,263,1
Saket,Vasant Kunj,26.437202211593327,3,304,66,77.07071400437705,61.65657120350164,115.60607100656557,84.28485680525246,34,163.74080730092078,53.95908955010812,0,15,36,304.5627110096733,166.79373508459884,0,187.55025167060964,38.6809741529711,0.66,478,1
Tughlakabad,Uttam Nagar,5.244307800366911,4,417,22,13.409885738789814,10.727908591031852,20.114828608184723,12.491862886547775,35,42.069222304979114,17.601107594591262,0,27,33,57.45832438501481,50.712402016667575,0,23.45681576199908,11.39568742381544,0.22,300,0
Janakpuri,AIIMS,36.69451151704068,4,539,87,60.96101171864943,48.76880937491955,91.44151757797414,61.95321406237932,36,285.22387711006746,119.55557656330616,0,18,35,477.8857059368659,298.98746163518473,0,224.33219504431264,43.362354988134285,0.87,386,1
Mayur Vihar,Greater Kailash,25.22114417410571,6,614,12,49.72893931038269,39.78315144830616,74.59340896557404,56.47472717245923,20,251.28809346420422,55.495712516480076,0,12,37,368.1023168773741,204.75840706369974,0,90.15373919232341,65.76950380567428,0.12,291,1
Janakpuri,Saket,13.431743184990074,7,760,85,33.441016440618114,26.752813152494493,50.16152466092717,28.12921972874174,25,84.48956489490297,50.02470063818123,0,39,32,170.6749290038966,130.79774455387496,0,88.01964161082718,29.68105723059956,0.85,429,1
Janakpuri,Uttam Nagar,33.6380923921966,10,1358,22,61.69649614332409,49.357196914659276,92.54474421498614,67.2357953719889,32,180.79754027361017,80.59790290861014,0,15,42,454.88457319232333,264.76114498361756,0,196.97897121000108,69.57185803652969,0.22,493,1
Dwarka,Uttam Nagar,25.973926546230377,4,361,43,52.686189849991,42.14895187999281,79.02928477498651,57.223427819989205,28,165.7523838069526,59.66873273157428,0,35,37,388.5661182205679,167.933866653119,0,158.2613809769818,44.42535389071943,0.43,361,1
Lajpat Nagar,Connaught Place,23.553775233827803,5,448,88,48.37213594756748,38.697708758053984,72.55820392135122,47.04656313708097,27,162.26213330393352,76.69818776830998,0,35,43,235.7686273798123,226.17745137117154,0,109.76460082571226,24.318242111237076,0.88,468,1
Chandni Chowk,Tilak Nagar,31.265282382946193,9,729,18,60.122446965407846,48.09795757232628,90.18367044811177,68.5469363584894,38,187.4886215829628,77.80654017890664,0,32,47,332.0869442590385,224.25171761760402,0,106.85579522146043,41.064225206306745,0.18,353,1
Sarojini Nagar,Kashmere Gate,23.43622548909394,4,448,42,35.602309466247135,28.481847572997708,53.4034641993707,36.52277135949656,45,175.31570476508014,70.62829504537952,0,25,44,253.12115762650703,204.20001895435976,0,76.3150959376092,32.88210680287114,0.42,139,1
Shahdara,Laxmi Nagar,14.074917682476237,6,481,10,26.884588440184647,21.507670752147718,40.32688266027697,29.461506128221576,27,130.99756927530393,51.609492327656504,0,17,31,146.40839016243396,87.04717263229867,0,111.09807512504186,29.065945980152595,0.1,466,1
Okhla,Karol Bagh,23.005070338287865,6,523,1,75.74536720562479,60.59629376449983,113.61805080843718,89.29444064674975,27,121.0646445254788,84.77644186576353,0,33,47,334.40179699592284,118.36248509123297,0,166.9414441511077,54.106616519708616,0.01,424,1
Connaught Place,Kalkaji,23.2965214837797,2,184,49,34.55644951718805,27.64515961375044,51.83467427578208,36.06773942062566,43,226.3012766275599,54.734566955309006,0,11,44,289.8207957816194,150.46886919418503,0,107.90442381161253,69.36132541233515,0.49,106,1
Pitampura,Shahdara,5.988272811251813,7,771,100,33.190181577029065,26.552145261623252,49.7852723655436,25.428217892434876,20,56.64859041649061,23.895519350968247,0,22,43,87.11353944672204,42.49022720050814,0,28.182181359730002,13.309960953888725,1.0,456,1
Kashmere Gate,Tilak Nagar,16.574420626060757,2,176,100,32.602156220112185,26.08172497608975,48.903234330168274,26.722587464134623,30,110.31190819617053,61.71360265939585,0,33,21,228.81789867167547,91.97460347347672,0,100.45841189423793,20.07821921127902,1.0,304,1
Pitampura,Sarojini Nagar,39.318402758353606,6,335,19,86.46742093509002,69.17393674807202,129.70113140263504,101.56090512210803,28,337.74128179309963,96.73118548072607,0,32,34,524.0657771176124,206.97390484283395,0,193.924819244337,47.49553719374418,0.19,318,1
Rohini,Janakpuri,29.429002640522402,2,182,37,87.45290803130196,69.96232642504157,131.17936204695295,100.74348963756235,32,173.2148803104045,66.99295736366479,0,24,33,376.9805639360417,245.2907235442821,0,218.07155503642912,76.01989366943238,0.37,224,1
Shahdara,Kashmere Gate,33.0222085153672,10,825,44,80.97292482904277,64.77833986323422,121.45938724356415,89.7675097948513,24,274.8758091235935,77.04388336201728,0,31,41,330.7573854204016,211.9852624187292,0,121.70866470268207,47.63691494600773,0.44,358,1
AIIMS,Janakpuri,14.619257136588837,8,710,91,46.94323413504978,37.55458730803982,70.41485120257467,43.331880962059735,23,126.1921898278106,51.46233804554129,0,19,37,213.62042559980435,98.78765457670659,0,65.80809217037843,21.510383498311747,0.91,227,1
Janakpuri,Okhla,11.563732818415833,7,811,75,50.264430766881496,40.2115446135052,75.39664615032224,49.317316920257795,37,107.42929295071328,32.49703649971471,0,13,43,143.03578682228664,68.99230853088994,0,44.46184071493336,30.205461175977877,0.75,143,1
Karol Bagh,Saket,13.388737882177935,4,375,95,34.46301869355359,27.570414954842875,51.69452804033039,29.355622432264315,39,80.75670142943362,40.82256001303278,0,30,46,184.58037340227696,83.05677927157133,0,75.59252528632426,22.2239963789656,0.95,181,1
Chandni Chowk,Moti Nagar,5.984190231284515,4,335,80,20.714070937390385,16.57125674991231,31.071106406085576,14.256885124868463,23,32.242728085827366,15.430021789815505,0,33,34,85.47657265890055,37.66365814253743,0,23.244785066796705,6.025856571751507,0.8,254,1
Greater Kailash,Vasant Kunj,28.701616751024428,10,943,13,70.46162547755725,56.3693003820458,105.69243821633587,80.3539505730687,34,190.7576818688425,69.7849909076417,0,27,46,423.8234840632414,166.70228287127685,0,153.50054129762196,47.16568307241842,0.13,426,1
Tilak Nagar,Connaught Place,15.981714437735661,5,413,99,46.560807863913524,37.24864629113082,69.8412117958703,43.87296943669623,42,140.4812771558345,33.56674317628855,0,20,24,209.56368564057587,109.32121468935921,0,55.46884990373263,17.51792249454076,0.99,152,1
Uttam Nagar,Lajpat Nagar,33.378311304894254,9,1059,89,81.88273521651693,65.50618817321354,122.8241028247754,85.25928225982032,32,181.90291786919536,71.82610312962754,0,31,27,415.93291729041175,235.6073336670053,0,230.39374255282922,53.67354321613999,0.89,146,1
Shahdara,Kashmere Gate,23.909884379744188,5,555,75,62.95101574543771,50.36081259635017,94.42652361815657,65.34121889452524,34,228.79543775125356,61.320549841832495,0,11,20,327.9272152817693,220.93439074441497,0,169.83333594797216,62.54908946427671,0.75,366,1
AIIMS,Sarojini Nagar,9.901676905759741,7,587,1,37.07795565842829,29.662364526742632,55.61693348764243,42.69354679011394,24,51.97881427211219,33.087835082920954,0,16,45,127.95446218110371,62.01185675287474,0,49.70186295138466,29.17281596695645,0.01,239,1
Tughlakabad,Connaught Place,13.603882463934962,5,267,65,30.375252138959855,24.300201711167887,45.562878208439784,28.450302566751827,41,81.44405889492222,38.944036532914,0,24,25,174.40980402009458,76.7863925865584,0,93.64918345736272,23.222258242796524,0.65,293,1
Dwarka,Uttam Nagar,19.72596725928313,9,617,51,59.67638828034497,47.74111062427598,89.51458242051746,63.611665936413964,44,176.57300651076014,52.139568250412964,0,39,26,252.5099928064725,123.74224995425215,0,139.70771802293808,20.07663024649479,0.51,472,1
Moti Nagar,Connaught Place,25.0377995292661,9,745,86,47.21967609650952,37.77574087720762,70.82951414476427,44.663611315811416,20,164.0185416241779,51.394979531562534,0,39,27,261.71265249157636,186.94040174734067,0,178.61547821718602,49.03744677943837,0.86,108,1
Pitampura,Nehru Place,16.00460875161762,10,958,44,35.5020554100396,28.401644328031683,53.253083115059404,34.80246649204753,31,84.26714242243449,33.36659815528242,0,14,23,207.72289822332326,117.7492986442942,0,92.97268410180031,25.310086877114855,0.44,405,1
Connaught Place,Laxmi Nagar,22.466220998424895,7,830,4,36.75220557981724,29.401764463853794,55.128308369725865,41.50264669578069,28,223.7643852935123,47.124323236174924,0,39,39,264.99255058749264,113.87207335863792,0,142.6288252699719,48.54579028695513,0.04,380,1
Sarojini Nagar,Karol Bagh,37.472887387271804,5,397,67,75.38404961356036,60.30723969084829,113.07607442034055,82.06085953627243,38,208.61359174635405,149.21909619638137,0,15,25,475.64154007223806,315.6958156074249,0,231.3940110979716,91.60466498560447,0.67,149,1
Uttam Nagar,Kashmere Gate,22.401793609740203,9,957,89,52.47903094767349,41.983224758138796,78.71854642151024,50.37483713720819,36,179.52434366511025,74.1176540195801,0,40,32,272.7552401134897,157.12828969599323,0,98.7006442390932,43.554769206327805,0.89,204,1
Uttam Nagar,Rajouri Garden,37.49698220695887,6,390,74,81.07850506100804,64.86280404880644,121.61775759151206,87.69420607320966,30,231.8684557487062,97.69098918397661,0,29,42,382.7437008919109,346.8939703171248,0,277.68327243321784,63.90636648946894,0.74,260,1
Chandni Chowk,Nehru Place,8.388778937581492,8,575,65,28.89669591974851,23.117356735798808,43.345043879622764,25.676035103698208,43,63.37969577043762,22.028393111159257,0,34,44,112.94636760486152,76.57853655163053,0,60.09164579025444,13.13868015752359,0.65,235,1
AIIMS,Kashmere Gate,24.265838588383335,8,970,23,79.06550822235883,63.252406577887065,118.59826233353824,89.27860986683058,27,184.79923050843232,52.04756183279809,0,24,47,361.3694561943763,137.84860783096656,0,99.4299100537136,49.10114591681869,0.23,168,1
Okhla,Vasant Kunj,10.008444716927151,10,948,75,40.13274492983308,32.10619594386647,60.19911739474962,36.7592939157997,24,85.8202980719816,20.539261513399627,0,11,25,146.6947643359406,78.72492702247327,0,54.148479382593614,22.575908102970047,0.75,444,1
Shahdara,Laxmi Nagar,38.47225117748059,3,237,28,50.21537422569941,40.17229938055953,75.32306133854911,57.25844907083928,44,335.6396144031807,151.695818999397,0,37,48,458.82722342562346,233.02351022989242,0,121.41432153241422,79.09450607420372,0.28,207,1
Lajpat Nagar,Dwarka,31.048142251742956,8,1004,80,74.5646301313812,59.651704105104955,111.84694519707179,76.67755615765742,26,187.41937782452231,115.23385395613084,0,17,35,379.7226975570478,249.24071773291178,0,221.42537333504595,83.17341934440742,0.8,427,1
Tughlakabad,Nehru Place,37.0135167477624,5,461,16,50.16175278185494,40.12940222548396,75.24262917278242,57.59410333822593,23,189.38316566519154,104.30584121321024,0,22,41,466.28778451970805,246.30143479920224,0,138.7917954595066,98.35236596785911,0.16,149,1
Uttam Nagar,Lajpat Nagar,36.74716659836615,7,840,81,78.52925798808835,62.82340639047068,117.79388698213252,81.83510958570601,36,270.5543033728506,132.71457363432384,0,33,30,467.46596243544576,344.3640116135322,0,257.53426648507906,102.31662400374798,0.81,263,1
Mayur Vihar,Tilak Nagar,21.287259100400686,6,727,52,43.7858542014162,35.02868336113296,65.67878130212429,44.14302504169944,26,160.1085960824145,42.81302920767838,0,31,50,252.13468512672551,184.36932399053174,0,121.40529145811101,59.76407923092769,0.52,150,1
Moti Nagar,Chandni Chowk,17.084621947710673,7,636,23,44.325212403295346,35.460169922636275,66.48781860494302,48.79025488395441,23,124.63774341893098,60.79552367634724,0,21,26,206.8501399511142,126.54172368591873,0,57.42179216823635,26.780603806271444,0.23,400,1
Connaught Place,Kalkaji,5.094250881785835,7,712,31,19.200169585004424,15.36013566800354,28.800254377506636,17.24020350200531,44,27.009353421529873,11.133916017931801,0,22,33,70.8831138617583,47.49909487623183,0,39.019310436765906,5.455730405537612,0.31,431,0
Kashmere Gate,Moti Nagar,15.394956386736686,9,574,22,52.3427814729267,41.87422517834136,78.51417220939005,58.61133776751204,30,118.5651376219533,38.793935520605196,0,15,23,183.81032849282647,123.26604035703963,0,98.07229405101248,40.386689498471036,0.22,204,1
Janakpuri,Rajouri Garden,7.352398549794531,8,691,56,28.29512064845212,22.636096518761697,42.442680972678176,25.75414477814254,25,61.93854213595036,19.14622754263915,0,11,33,90.94655748383191,39.20749521591042,0,36.01619339471529,21.233238938364405,0.56,129,1
Okhla,Kalkaji,5.4300108687148505,9,821,89,28.622265938565793,22.897812750852637,42.93339890784869,22.146719126278953,41,31.50288573525898,15.209039528295955,0,21,49,61.90093575732131,34.205139158971186,0,23.650384182088477,10.705851035986006,0.89,128,1
Nehru Place,Chandni Chowk,6.987581190020544,10,1156,21,29.95782254116911,23.96625803293529,44.93673381175367,29.749387049402934,31,52.91972249625189,21.79265142827772,0,16,30,97.63874023570476,43.56234125419625,0,36.92283575095479,10.263591998848458,0.21,446,1
Chandni Chowk,Dwarka,29.23724035154304,5,414,97,72.7725720847063,58.21805766776504,109.15885812705945,75.32708650164756,26,157.76594896550702,62.698698448692696,0,22,49,413.82134138871317,245.03939747159927,0,125.95432492927651,37.7092741050042,0.97,491,1
Kashmere Gate,Connaught Place,27.495295614704148,3,251,61,40.54606277594828,32.43685022075862,60.819094163922415,40.655275331137936,27,261.07133260143615,66.62655000305908,0,23,42,368.9821127476239,256.8220098165998,0,205.98248344997364,68.79696289626573,0.61,115,1
Greater Kailash,Pitampura,13.606807591993592,3,304,8,20.099449841664935,16.07955987333195,30.149174762497402,23.119339809997925,25,83.65611723977652,41.78309339829314,0,12,24,164.68958964382847,130.22545838009546,0,42.26134496807935,26.46468682919435,0.08,194,1
Shahdara,Pitampura,6.057183064566182,9,970,21,26.027698557868533,20.822158846294826,39.0415478368028,25.633238269442238,36,33.29911350246218,13.737653081423508,0,39,48,85.95118343628283,51.024311454402266,0,42.61233474267314,10.288803726331816,0.21,423,1
Laxmi Nagar,Vasant Kunj,31.35209913050477,7,766,81,78.56884488424595,62.85507590739676,117.85326732636892,82.28261386109513,40,285.70808975054405,76.75935252637304,0,19,40,405.5028839183291,248.47623684781087,0,110.78518370557931,65.69786550300257,0.81,290,1
Tilak Nagar,Tughlakabad,31.221369799914527,10,1046,42,72.73568540071622,58.18854832057298,109.10352810107433,79.08282248085948,41,278.99840406159643,94.39172751296071,0,38,42,445.8213304052411,306.90327652912816,0,190.86828888246498,92.7660364323677,0.42,164,1
Shahdara,Nehru Place,39.14103701665838,9,957,7,93.06111824365964,74.44889459492771,139.59167736548946,108.67334189239156,36,286.0797254539875,115.66408455994352,0,11,33,516.6404026085866,289.41110022353735,0,156.92707442632334,65.19024466149556,0.07,357,1
Kashmere Gate,Mayur Vihar,27.835321353574052,2,320,32,47.38408496288094,37.90726797030475,71.07612744432141,52.26090195545713,20,270.30524113359263,71.96992481996962,0,36,29,383.12770008195025,150.119037214441,0,157.3713581972251,55.90939127382161,0.32,121,1
Karol Bagh,Kalkaji,15.488048097391923,9,743,28,31.026825675884833,24.821460540707868,46.54023851382725,32.4321908110618,45,142.47771493632538,57.08207511497725,0,13,45,207.05249677865163,91.23788218187183,0,47.10331419511338,27.859043713257137,0.28,293,1
Lajpat Nagar,AIIMS,36.84879874545378,5,463,61,56.67377763201736,45.33902210561389,85.01066644802604,59.40853315842083,37,269.14464036819675,91.56646974422803,0,20,43,440.4631752642398,337.1211541083926,0,229.40690243610757,49.621096262639476,0.61,308,1
Laxmi Nagar,Chandni Chowk,11.322280239893733,10,984,48,42.4503177208272,33.96025417666176,63.6754765812408,42.940381264992645,24,100.82468777080831,28.605208300745588,0,24,30,150.0295820791054,98.0057876442624,0,76.81192513080619,22.324289893077626,0.48,448,1
Nehru Place,Chandni Chowk,20.9845953964788,5,501,46,46.731575254789625,37.3852602038317,70.09736288218444,49.677890305747546,21,184.18697829392192,77.88393882728057,0,15,23,281.96057239155385,119.30356953058757,0,155.84379028156837,52.3590692110451,0.46,435,1
Greater Kailash,Tilak Nagar,10.133632381275604,6,696,49,27.52999569428052,22.023996555424418,41.29499354142078,26.03599483313662,36,97.58540929000638,36.264529530106195,0,18,33,143.16199511103665,72.38824817321539,0,45.49128162631799,14.000562533877407,0.49,369,1
Pitampura,Mayur Vihar,34.186195970257984,3,353,37,65.87681344041475,52.7014507523318,98.81522016062212,74.4521761284977,35,211.51974735117642,83.74649675606416,0,28,37,376.07822410313213,314.5503412572889,0,210.2031233179412,34.739012207305755,0.37,231,1
Janakpuri,Connaught Place,17.242013015187474,9,810,19,53.856720266085325,43.08537621286826,80.78508039912799,60.82806431930239,37,100.09467738476822,42.36759881113495,0,10,20,198.34734147572053,127.82074586007826,0,101.78257926043996,34.9198002989644,0.19,282,1
Laxmi Nagar,Rajouri Garden,30.73466902365115,3,118,67,54.063363753369664,43.25069100269573,81.0950456300545,57.4760365040436,27,277.450131968811,91.60647164890436,0,36,31,318.61686839075503,181.00357186924506,0,99.54024420242568,66.22483343423033,0.67,123,1
Sarojini Nagar,Connaught Place,21.196871996942622,2,257,92,41.377894049830964,33.10231523986477,62.06684107474645,38.053472859797154,45,134.4342449094986,70.13844662208076,0,20,27,244.33913413884935,164.15931398366843,0,139.8425962149535,45.473826033178696,0.92,492,1
Uttam Nagar,Chandni Chowk,32.47733745756466,2,189,75,45.52646679985933,36.42117343988746,68.289700199789,45.631760159831195,37,191.75532697641322,114.14924345810424,0,27,20,378.3373140686782,256.2499250196607,0,113.53194205788104,84.822681185129,0.75,245,1
Kalkaji,Shahdara,23.24553905535415,6,575,46,79.07981894696498,63.26385515757198,118.61972842044747,88.29578273635796,28,208.85767904926283,72.04972994074583,0,32,42,256.5706310281837,167.76003627935032,0,103.76277719061947,41.44103170947845,0.46,183,1
Lajpat Nagar,Nehru Place,26.079626488306783,6,512,67,42.721339881155394,34.17707190492432,64.0820098217331,42.46560785738647,27,229.30308688515012,68.55895526482338,0,31,36,299.3249039074938,226.41326607045175,0,107.56637027465929,65.26187482229527,0.67,466,1
Kalkaji,Rajouri Garden,16.7832480596558,5,548,76,40.384435390574424,32.30754831245954,60.576653085861636,38.261322468689315,27,101.24902073885987,53.7850968470988,0,12,20,244.09339108045555,161.79702840306777,0,92.83290736141998,18.05498918220527,0.76,125,1
Rajouri Garden,Kashmere Gate,19.795205050853596,3,453,19,64.15071049942085,51.32056839953668,96.22606574913128,74.38085259930502,38,194.9069357603239,61.585755034072854,0,37,46,280.9866998707611,123.42151149333043,0,84.01840067683074,37.130687315936136,0.19,174,1
Vasant Kunj,Mayur Vihar,6.418919151816362,10,979,40,32.413125508811596,25.93050040704928,48.6196882632174,30.895750610573913,39,54.32898974670431,21.625596290058198,0,30,41,79.1174767826443,37.144352348490884,0,48.37243800644977,15.785683691038484,0.4,405,1
Nehru Place,Greater Kailash,22.491502193726696,10,1175,85,51.402611195749856,41.12208895659989,77.10391679362479,48.28313343489983,21,147.33621684485618,69.22785385657461,0,34,26,238.872509662646,118.31354135538616,0,146.80140683637327,65.8614319180084,0.85,336,1
Lajpat Nagar,Vasant Kunj,23.660196526576,5,352,41,42.91166604182107,34.32933283345686,64.36749906273161,45.693999250185286,44,133.67519241398384,63.807486492869856,0,16,29,336.7066450802217,193.66137367095004,0,147.72812044651877,69.88597121860377,0.41,329,1
Karol Bagh,Connaught Place,7.297951848619883,3,310,9,21.62001563659805,17.29601250927844,32.430023454897075,24.94401876391766,34,58.78178693481693,23.50553175189052,0,17,42,95.9595593209774,49.31395987622689,0,22.444885548534813,10.161064136802084,0.09,217,1
AIIMS,Vasant Kunj,39.04590936060365,10,1041,45,86.96925060733538,69.57540048586831,130.45387591100308,96.16310072880246,23,264.813248870474,141.4212918932997,0,40,39,573.0513143276006,318.19903507389915,0,225.19808354949598,93.93524239108658,0.45,179,1
Pitampura,Tilak Nagar,31.18213166081164,9,810,98,62.481514536880645,49.98521162950452,93.72227180532097,61.57781744425677,20,175.5140789858624,98.85269618611724,0,30,33,467.23031838181385,207.2475383681318,0,169.31241737144842,33.64421145286799,0.98,203,1
Karol Bagh,Connaught Place,27.485908527579088,10,1083,70,71.74325775230128,57.39460620184102,107.61488662845191,74.09190930276152,38,160.7029610584418,92.96734786893587,0,23,42,404.664702323216,175.43785679482704,0,98.61615320329783,45.92168510199699,0.7,408,1
Nehru Place,Okhla,36.41364775571735,9,918,5,57.74967071378711,46.19973657102969,86.62450607068067,66.29960485654453,37,254.88922052920373,90.52075431341345,0,16,31,411.2934721911044,299.8604659987395,0,137.3278471039104,109.05872520606565,0.05,157,1
Tughlakabad,Lajpat Nagar,6.3088604498414265,4,281,30,16.73916419923365,13.39133135938692,25.108746298850473,15.686997039080376,22,37.61664953512229,19.825712518574274,0,25,34,94.41379225613248,55.54103860543889,0,44.70932373971878,16.26760352540329,0.3,249,0
Tughlakabad,Laxmi Nagar,30.626507737078686,7,639,54,63.663630387304245,50.9309043098434,95.49544558095637,68.39635646476509,43,260.8602003728573,102.26148871337017,0,31,47,323.7237531132626,252.87861476794325,0,148.52414544865178,84.01947885818403,0.54,382,1
Lajpat Nagar,Chandni Chowk,39.47743924197493,8,968,11,89.46426850536812,71.5714148042945,134.1964027580522,102.95712220644175,35,361.7494460213505,94.68223380235418,0,15,40,580.0571005703199,351.69809283442424,0,221.45472851329367,45.825336755111856,0.11,217,1
Rajouri Garden,Laxmi Nagar,9.470196293718928,3,337,98,42.121269341302614,33.69701547304209,63.18190401195392,38.74552320956314,42,82.50514025060372,26.89141460721333,0,30,38,134.17918878778067,73.88187719464221,0,71.84877849784635,26.18121966059756,0.98,491,1
Laxmi Nagar,Dwarka,12.038948760758643,4,322,52,29.171362316624503,23.337089853299602,43.75704347493675,28.005634779949403,26,104.26513477921124,41.5773779318988,0,22,49,153.36065229225358,103.50597592115534,0,70.37930419299248,25.476171875611634,0.52,309,1
Vasant Kunj,AIIMS,32.823419758113076,4,457,18,51.20575020512525,40.964600164100204,76.80862530768788,58.8469002461503,41,228.8949428655241,81.47738527925023,0,11,36,485.42777108676427,314.08825523368597,0,138.8121544619684,79.29182679240454,0.18,496,1
Tughlakabad,Saket,17.748576516019945,9,876,94,46.17189767819919,36.93751814255935,69.25784651729879,41.806277213839024,41,153.61524135225872,54.69170853570908,0,27,22,179.58515669421718,161.57929822725202,0,117.41556379438049,44.84693850976202,0.94,449,1
Sarojini Nagar,Mayur Vihar,38.29039149441426,7,648,95,63.916364779750026,51.13309182380002,95.87454716962503,63.89963773570003,24,246.77491343497746,81.99704456496434,0,30,39,536.5707726691732,236.44563369127064,0,261.97290706882984,71.63841039215991,0.95,302,1
Tilak Nagar,Connaught Place,36.81967810110726,2,54,74,47.0379133551483,37.63033068411864,70.55687003272244,48.04549602617796,45,257.1576215580746,77.8953129931367,0,13,37,460.4977187407054,225.0064030245939,0,114.4923497799658,37.98841901503779,0.74,359,1
Tilak Nagar,Uttam Nagar,18.84134995981138,4,456,67,33.139656449497004,26.511725159597603,49.7094846742455,31.167587739396403,26,98.48393921088118,64.59235020153973,0,18,24,249.56382401354648,152.52359726901537,0,129.42130433923234,40.20221224244171,0.67,302,1
Vasant Kunj,Nehru Place,11.484235403733056,3,425,63,26.534428700694193,21.227542960555354,39.80164305104129,23.24131444083303,26,75.41198953763758,30.683722998522867,0,33,47,154.28669587132467,64.08630331075457,0,88.48881267496964,20.224956325474025,0.63,256,1
AIIMS,Dwarka,22.02414734675143,4,459,63,56.673671813118915,45.33893745049514,85.01050771967837,59.4084061757427,42,139.62709507961208,69.28191624716622,0,24,23,265.2585324398511,204.57858354114362,0,154.19233512143694,36.33693986133179,0.63,379,1
