Start,Destination,Distance_KM,Num_Signals,Total_Signal_Wait,Queue_Length,Time_Car,Time_Bike,Time_Cycle,Time_Bus,Time_Metro,Expense_Car,Expense_Bike,Expense_Cycle,Expense_Bus,Expense_Metro,Pollution_Car,Pollution_Bike,Pollution_Cycle,Pollution_Bus,Pollution_Metro,Rush_Car,Rush_Bike,Rush_Cycle,Rush_Bus,Rush_Metro,Pollution_Exposure_Car,Pollution_Exposure_Bike,Pollution_Exposure_Cycle,Pollution_Exposure_Bus,Pollution_Exposure_Metro,Physical_Activity
Nehru Place,AIIMS,25.208900578792974,6,593,73,70.06648186726161,56.053185493809295,105.09972280089242,73.87977824071393,22,167.5027310102588,79.70421397027299,0,25,35,283.6409193426695,181.04224185719818,0,145.60710943374906,56.0867290421219,0.73,0.584,0,0,0.42208983036676595,393,471.59999999999997,589.5,136,76,1
Rohini,AIIMS,9.787896145434475,7,871,65,39.22965794059174,31.383726352473396,58.84448691088761,37.07558952871009,29,90.03283443888904,33.941614093776025,0,33,43,124.2721958110735,49.23641332248268,0,65.48087654134372,11.51221700801668,0.65,0.52,0,0,0.5901672722811069,371,445.2,556.5,199,63,1
Shahdara,Kalkaji,9.68077099033027,5,586,54,31.132935156914606,24.906348125531686,46.699402735371905,29.559522188297525,40,52.35552305082871,21.53814824993894,0,19,44,141.22509342356224,95.92437737533798,0,49.004406641593214,24.16331400772813,0.54,0.43200000000000005,0,0,0.2969211547682863,221,265.2,331.5,199,65,1
Lajpat Nagar,Rajouri Garden,38.005248496220645,3,247,21,45.98834333018982,36.79067466415186,68.98251499528473,51.98601199622778,41,250.6131744921569,118.78329499194439,0,20,38,436.7720679105165,343.6681721845441,0,216.60758819931863,110.10819473931205,0.21,0.168,0,0,0.2929825269097754,295,354.0,442.5,244,131,1
Greater Kailash,Vasant Kunj,9.308045930170973,3,284,11,19.205647777219287,15.36451822177543,28.808471665828932,21.046777332663144,37,85.95744309248994,35.91790460374351,0,30,37,136.8128460604227,70.6705070745316,0,39.95744117777871,24.130677309032848,0.11,0.08800000000000001,0,0,0.45231757636884934,229,274.8,343.5,213,64,0
Kalkaji,Karol Bagh,9.070951597920713,2,197,33,20.6028262596521,16.482261007721682,30.90423938947815,20.52339151158252,43,59.902259529713156,28.828383820113398,0,35,38,95.8856928019143,61.70251643289565,0,56.35573796141264,13.362145960520728,0.33,0.264,0,0,0.7797795322756793,321,385.2,481.5,183,112,1
Chandni Chowk,Nehru Place,39.20775100014223,8,624,37,122.19169512253404,97.75335609802724,183.28754268380106,141.03003414704085,38,340.92646966912554,108.81507167377134,0,12,23,404.9479702366136,282.48252328170247,0,239.97611626942253,53.10088597675592,0.37,0.296,0,0,0.5172727183759291,297,356.4,445.5,192,105,1
Uttam Nagar,Kalkaji,18.566098341087674,9,952,93,49.0553456034,39.244276482720004,73.5830184051,45.06641472408,38,152.99833515500472,51.29696279640289,0,17,49,274.0645291919233,165.00077412606288,0,60.21703716291595,37.69276703977802,0.93,0.7440000000000001,0,0,0.5146522675379819,307,368.4,460.5,174,66,1
Sarojini Nagar,Nehru Place,31.207974358110523,2,289,95,57.72039199379667,46.176313595037335,86.580587990695,57.664470392556,30,308.3788033099175,110.59707713058359,0,34,41,395.5336326142395,278.6253187980277,0,173.8884235271185,49.34261906817082,0.95,0.76,0,0,0.7163653953203628,323,387.59999999999997,484.5,266,109,1
Vasant Kunj,Uttam Nagar,21.543127796970758,7,609,76,51.1721661137299,40.93773289098392,76.75824917059485,51.00659933647588,22,131.66200024457154,64.28949068440116,0,30,23,294.07876875036567,205.32376060016952,0,104.84919339937457,62.372105783867454,0.76,0.6080000000000001,0,0,0.7432970509827579,362,434.4,543.0,137,107,1
Mayur Vihar,Vasant Kunj,32.896271422060494,3,240,68,43.892099550311286,35.11367964024903,65.83814932546693,44.67051946037354,22,195.70602621001385,98.43095441774658,0,19,32,383.2561976836107,312.6762926361676,0,248.3160937630697,67.35284099451243,0.68,0.544,0,0,0.5346403464390921,190,228.0,285.0,171,99,1
AIIMS,Janakpuri,26.352184134327825,3,299,13,37.04768385427849,29.638147083422794,55.57152578141773,42.457220625134184,28,235.74187768143673,97.78478743066725,0,15,29,392.21650129568536,160.12711976886436,0,123.19517108008921,39.480441645590346,0.13,0.10400000000000001,0,0,0.4465178781598994,183,219.6,274.5,297,144,1
Sarojini Nagar,Shahdara,14.958625904001956,3,393,71,33.31670802973579,26.653366423788636,49.97506204460369,30.380049635682955,34,120.03319004061127,41.7217312886996,0,19,47,192.8174951142255,87.7708147970337,0,111.71018752755488,39.295755166418864,0.71,0.568,0,0,0.5282995061610765,320,384.0,480.0,279,81,1
Kalkaji,Nehru Place,36.68634494294888,6,525,24,53.89513075312304,43.11610460249844,80.84269612968455,60.67415690374765,33,236.3117195210636,117.99185272646416,0,26,35,461.0976435572283,191.8265612719285,0,112.22500144377656,72.0579636674083,0.24,0.192,0,0,0.21272652024475724,367,440.4,550.5,154,144,1
Nehru Place,Mayur Vihar,19.924093098974616,8,964,23,57.00850200334094,45.60680160267276,85.51275300501142,62.81020240400913,25,118.51311618900519,45.30423369799827,0,20,29,204.97018510064066,191.62408419193022,0,129.4730486983382,37.068730708444235,0.23,0.18400000000000002,0,0,0.6571746116272911,227,272.4,340.5,136,101,1
Laxmi Nagar,Rohini,11.124988237731632,8,638,80,32.15666721874986,25.72533377499989,48.23500082812479,26.988000662499836,24,58.97743240845234,23.527559012670473,0,14,34,156.0930737945069,71.61921476268317,0,73.25646073969847,22.6785232326846,0.8,0.6400000000000001,0,0,0.6061142985837155,284,340.8,426.0,127,83,1
Greater Kailash,Uttam Nagar,31.68366807443053,10,789,83,63.95027276340801,51.16021821072641,95.92540914511201,64.54032731608962,23,199.07348457684662,89.25883816673341,0,31,28,321.87843943092145,238.09106891749306,0,173.236426560174,61.149139878927805,0.83,0.664,0,0,0.41830701440289686,239,286.8,358.5,270,77,1
Karol Bagh,Nehru Place,10.33671333707768,5,311,5,18.958906681027592,15.167125344822075,28.43836002154139,21.75068801723311,29,54.69759097173376,22.43821361109858,0,26,37,138.31668971460883,81.03394990935277,0,70.66947034947138,23.074513808305607,0.05,0.04000000000000001,0,0,0.6781087440883268,167,200.4,250.5,152,89,0
Mayur Vihar,Pitampura,13.563694066105716,9,720,3,42.39651312872964,33.917210502983714,63.594769693094456,48.47581575447556,31,104.81962679096397,53.19359996776371,0,16,38,177.24401706892775,98.64696448449048,0,91.63178502404415,14.208423335954615,0.03,0.024,0,0,0.6035828694015187,371,445.2,556.5,129,133,1
Karol Bagh,Connaught Place,20.424566104858403,2,157,15,45.98839366316042,36.79071493052834,68.98259049474063,53.586072395792506,39,170.35288967267545,70.20886514853024,0,25,25,230.10182034851073,192.9677481271691,0,142.79179015512483,24.114893829041716,0.15,0.12,0,0,0.2442727134417862,173,207.6,259.5,225,52,1
Tughlakabad,Nehru Place,13.223757784361354,2,198,21,21.30833237672623,17.046665901380987,31.962498565089348,22.569998852071475,40,89.06133226197943,38.3468895667484,0,31,27,176.76651055030734,103.23927953327059,0,83.1741597844721,31.65150762135483,0.21,0.168,0,0,0.4815760614020455,201,241.2,301.5,241,135,1
Uttam Nagar,Janakpuri,23.931193499145625,9,790,53,50.484364813398344,40.387491850718675,75.72654722009752,51.98123777607801,39,137.22374567612718,95.22136437101081,0,15,38,344.9595393442613,206.76358421661695,0,135.289217275684,65.6912841727412,0.53,0.42400000000000004,0,0,0.6279663860576985,326,391.2,489.0,166,63,1
Kalkaji,Okhla,6.012279633510232,8,700,36,23.39957760654955,18.71966208523964,35.09936640982433,22.27949312785946,45,50.25935132071333,24.04067373997349,0,25,50,87.81721366440647,46.972030065603064,0,46.889665206394845,9.048681378294555,0.36,0.288,0,0,0.4258199968719506,301,361.2,451.5,243,83,1
Saket,Rajouri Garden,23.037858906347672,9,1158,6,55.460635552237754,44.368508441790205,83.19095332835663,62.752762662685306,40,125.7321494459354,89.36605928306017,0,33,31,329.3898959329702,204.33651678115186,0,135.0767502076271,49.91577322699625,0.06,0.048,0,0,0.2050350840502318,246,295.2,369.0,155,125,1
Okhla,Connaught Place,20.662858850362618,10,1023,75,45.67334959912729,36.538679679301836,68.51002439869094,43.00801951895275,41,197.7648178135734,47.8987833753927,0,28,21,264.13173193441,130.98431703501166,0,109.73366358859968,29.899017097194314,0.75,0.6000000000000001,0,0,0.21800004397046963,250,300.0,375.0,171,99,1
Karol Bagh,Chandni Chowk,6.5847204921221225,3,420,63,20.84634672115473,16.677077376923787,31.269520081732097,16.415616065385677,24,34.64373101718049,25.312434117020157,0,16,29,75.70957086825645,56.84775988265531,0,42.88290018455876,9.393438527080708,0.63,0.504,0,0,0.6442256523145273,370,444.0,555.0,118,69,1
AIIMS,Tughlakabad,11.711951225815264,6,854,50,46.0860352592942,36.868828207435364,69.1290528889413,46.50324231115304,27,107.31095335659934,25.709141722857428,0,21,35,138.5245336733053,72.51523635783646,0,84.18653834142847,13.383988837605076,0.5,0.4,0,0,0.20362386459485474,347,416.4,520.5,127,84,1
Kalkaji,Connaught Place,28.42362646316161,10,1035,68,54.461699412867176,43.569359530293745,81.69254911930076,54.75403929544061,23,258.22409707383133,88.65180659057953,0,39,23,390.7943026919752,211.30029150646953,0,187.4214979300322,30.796376503357667,0.68,0.544,0,0,0.4893946889741838,343,411.59999999999997,514.5,194,145,1
Vasant Kunj,Connaught Place,9.395481609818091,7,667,26,34.52078340536481,27.616626724291848,51.781175108047215,36.82494008643776,26,63.13278938017467,30.777610933588193,0,17,28,115.02349067352175,92.79033477209126,0,39.66454605743978,22.57848118688738,0.26,0.20800000000000002,0,0,0.7847777697281932,258,309.59999999999997,387.0,172,125,1
AIIMS,Rajouri Garden,6.282021943001238,6,684,84,28.57433707112633,22.859469656901066,42.86150560668949,22.489204485351593,21,35.96652295759227,25.001363073325738,0,15,24,87.96744444875647,51.60164190153782,0,20.187259560864756,11.198012699617843,0.84,0.672,0,0,0.4060842323726807,190,228.0,285.0,268,124,1
Pitampura,Kashmere Gate,37.71443184897262,2,288,7,75.19166851444353,60.15333481155483,112.7875027716653,89.43000221733224,35,221.1143851640024,106.80895053774528,0,12,37,383.43809520564366,276.3660274004183,0,144.14960022792474,88.10009780048453,0.07,0.05600000000000001,0,0,0.662433483348474,334,400.8,501.0,156,67,1
Greater Kailash,Shahdara,22.430123540405692,8,780,56,45.90089795454836,36.72071836363869,68.85134693182255,46.481077545458035,38,204.92429306500054,71.49833356106684,0,32,26,237.78145159468173,194.1130012278152,0,147.5167905466878,30.60766516532034,0.56,0.44800000000000006,0,0,0.21928802107962744,354,424.8,531.0,108,60,1
Mayur Vihar,Janakpuri,12.104079489972982,8,954,86,40.22850791453841,32.18280633163073,60.34276187180762,35.67420949744609,43,117.79027132247653,42.52624185627066,0,15,31,131.2991138956075,73.06973494015453,0,50.028765044988106,35.50021356842831,0.86,0.6880000000000001,0,0,0.4367643603772548,359,430.8,538.5,110,54,1
Janakpuri,Kalkaji,7.102958161886301,3,258,73,26.25492653295929,21.00394122636743,39.38238979943893,22.305911839551147,33,68.07613447285942,16.71223096876688,0,20,36,81.56743573985894,36.97316463812536,0,30.604368481308523,16.806883576310337,0.73,0.584,0,0,0.5855312633744982,348,417.59999999999997,522.0,184,87,1
Saket,Rajouri Garden,36.9372393672256,9,743,56,104.48764456316924,83.5901156505354,156.73146684475387,116.98517347580308,33,279.71182386424846,78.32512096263864,0,32,46,527.234297915286,279.01416947588325,0,271.9714202454856,68.217657933361,0.56,0.44800000000000006,0,0,0.7787894812257772,307,368.4,460.5,120,148,1
Sarojini Nagar,Connaught Place,29.819604639359206,4,472,57,78.7649441300299,63.01195530402393,118.14741619504485,87.11793295603589,40,171.61600689670374,99.95499865251483,0,10,31,424.79810292972167,172.94884552629728,0,99.53258405669347,48.48721140778439,0.57,0.45599999999999996,0,0,0.5893697416523397,291,349.2,436.5,271,146,1
Nehru Place,Vasant Kunj,32.11861740018452,6,445,81,68.49785365559114,54.798282924472915,102.74678048338671,71.19742438670937,22,224.85693272713826,99.78319062676964,0,15,35,393.5659337035235,313.87851893055824,0,211.9754674695412,68.0827665836217,0.81,0.6480000000000001,0,0,0.678887658341643,271,325.2,406.5,208,99,1
Moti Nagar,Mayur Vihar,25.459468886747786,2,159,67,59.07251418897557,47.25801135118046,88.60877128346335,63.28701702677068,44,222.4837359339328,94.5182192044999,0,24,36,343.23405990389875,200.85233082113095,0,95.52545356811802,63.96435863840123,0.67,0.536,0,0,0.7445141648280102,279,334.8,418.5,291,64,1
Okhla,Greater Kailash,16.36491760592969,9,1058,51,40.042187327859075,32.03374986228726,60.063280991788616,38.65062479343089,31,88.15420064046266,55.88230609490848,0,32,49,170.0787460555287,106.73447018293348,0,127.09771032036853,23.69310327130801,0.51,0.40800000000000003,0,0,0.41159216003768606,370,444.0,555.0,184,105,1
Saket,Uttam Nagar,34.62759874456064,10,849,43,85.19242418871617,68.15393935097295,127.78863628307425,94.6309090264594,32,310.1971590204447,125.62184547230562,0,12,36,479.77133742377134,229.4567321156685,0,116.13411381298693,36.214276257696596,0.43,0.34400000000000003,0,0,0.6414928411050242,293,351.59999999999997,439.5,172,120,1
Tilak Nagar,Janakpuri,7.002596007158616,2,184,83,23.571744582800385,18.857395666240308,35.35761687420057,18.08609349936046,38,53.67368256310362,20.19176684695671,0,40,48,83.21744653150665,64.80366486343843,0,23.11319739218002,10.10732377638863,0.83,0.664,0,0,0.5831165552799574,363,435.59999999999997,544.5,107,116,1
Lajpat Nagar,Sarojini Nagar,11.010509100822539,8,829,58,30.54115048035377,24.43292038428302,45.81172572053066,28.04938057642452,40,62.25576918929129,38.12448668416972,0,39,21,121.58688896441664,93.69831182146571,0,40.426616116086606,22.079907963098382,0.58,0.46399999999999997,0,0,0.3400205392460529,394,472.79999999999995,591.0,159,146,1
Tughlakabad,Moti Nagar,29.299631233529556,8,663,75,50.919652364805714,40.73572189184458,76.37947854720858,50.50358283776686,25,266.14987500935644,71.76024694469125,0,33,23,426.8516364169094,208.44825919200656,0,109.14857300122193,76.83281423912403,0.75,0.6000000000000001,0,0,0.2510297704185913,167,200.4,250.5,133,88,1
Vasant Kunj,Shahdara,16.625218028358052,2,61,92,50.58926658131878,40.47141326505503,75.88389987197817,49.70711989758254,30,104.22419141155078,62.08658890443509,0,13,48,214.30356678901896,112.7080502546091,0,87.21818720388195,47.95805037613605,0.92,0.7360000000000001,0,0,0.5015415732598612,388,465.59999999999997,582.0,220,108,1
Greater Kailash,Chandni Chowk,7.522533809654884,4,404,98,23.826415562403618,19.061132449922894,35.73962334360543,16.59169867488434,37,74.34066542962356,16.88794065172927,0,21,20,100.35765048892115,55.7641477065096,0,52.47463439551031,20.768127613941942,0.98,0.784,0,0,0.6203376076857618,332,398.4,498.0,223,89,1
Pitampura,Saket,28.823417265928622,6,400,29,54.04804625381252,43.238437003050024,81.07206938071879,61.25765550457503,38,164.9828311264899,61.59025800946764,0,10,22,400.21314094733333,165.96291811829755,0,129.38358469154025,77.81643006925977,0.29,0.23199999999999998,0,0,0.6628770785093431,221,265.2,331.5,112,138,1
Shahdara,Tughlakabad,35.74179864373133,4,315,53,48.07576945886055,38.46061556708844,72.11365418829082,50.69092335063266,31,334.87207507452433,72.93021293746287,0,28,29,514.2932973558507,255.72250851736544,0,150.63960199166016,86.14715193060209,0.53,0.42400000000000004,0,0,0.4022288880702065,196,235.2,294.0,253,74,1
Shahdara,Nehru Place,33.4373934191149,5,302,48,49.27672255931621,39.421378047452976,73.91508383897431,53.33206707117945,20,182.32291652847925,100.01188307403085,0,13,21,403.396407509066,287.75285084448245,0,266.96410638481115,84.42552792133846,0.48,0.384,0,0,0.7458467981350485,308,369.59999999999997,462.0,252,126,1
Chandni Chowk,Tilak Nagar,22.29060513795228,7,755,85,74.57677457329268,59.661419658634145,111.86516185993902,77.4921294879512,22,196.01901091269295,53.25573421078948,0,17,23,259.77613411421635,179.06314177033167,0,170.32424889732994,48.47049683383482,0.85,0.68,0,0,0.6014553862313528,290,348.0,435.0,166,53,1
Connaught Place,Tughlakabad,24.22424379122104,3,299,2,32.06195259204688,25.649562073637505,48.09292888807032,37.674343110456256,29,199.14455208518544,53.95891190568345,0,39,50,336.5270467820537,150.76783248912193,0,90.44334240973225,63.59756448517171,0.02,0.016,0,0,0.4768512192599275,292,350.4,438.0,289,69,1
Janakpuri,Chandni Chowk,25.40348959899862,2,295,4,64.38189357619649,51.50551486095719,96.57284036429473,76.45827229143578,30,175.19370795429734,93.56972808954099,0,32,35,256.137462377243,252.25463622449973,0,112.64514774194079,42.50088425543983,0.04,0.032,0,0,0.5618929827248422,183,219.6,274.5,266,143,1
Kashmere Gate,Chandni Chowk,15.525890409912018,3,243,12,21.344285933804866,17.075428747043894,32.0164289007073,23.613143120565837,26,146.31832164716056,47.223133010775626,0,14,37,232.06551954886848,134.40442213779636,0,57.683186800016045,38.42689130681195,0.12,0.096,0,0,0.32042083948432326,270,324.0,405.0,281,146,1
Kashmere Gate,Chandni Chowk,33.37174913592028,8,657,98,58.09508165775234,46.476065326201876,87.14262248662851,56.9140979893028,36,177.70396200575752,109.31969258096261,0,30,20,440.40110465781015,198.1703933875888,0,127.2579530930952,67.95205333704321,0.98,0.784,0,0,0.4391848646942911,246,295.2,369.0,272,131,1
Greater Kailash,Pitampura,16.268926206743927,10,1276,61,52.63121075704671,42.10496860563737,78.94681613557006,51.757452908456045,34,157.79959539093315,61.955363864989536,0,34,33,180.88339127949948,96.88060919563401,0,105.13914537463376,28.658576914408737,0.61,0.488,0,0,0.6399900620829617,195,234.0,292.5,288,94,1
Pitampura,Rohini,10.245973023283685,2,161,75,24.876581576473576,19.901265261178864,37.31487236471037,21.05189789176829,41,92.07689625005331,22.20561467971668,0,25,38,103.15596725527432,58.5848261122846,0,67.05861585413902,18.357806497230875,0.75,0.6000000000000001,0,0,0.7100210685677739,341,409.2,511.5,181,117,1
Janakpuri,Okhla,20.697432737644746,6,565,53,40.62038309857074,32.496306478856596,60.93057464785611,40.94445971828488,32,137.64741194603974,80.90978339267262,0,30,23,250.71383517228952,149.38435907954596,0,144.15665003956832,43.6815696605524,0.53,0.42400000000000004,0,0,0.6248239352854681,377,452.4,565.5,211,136,1
Sarojini Nagar,Lajpat Nagar,20.342128938155476,5,356,33,35.547974915244666,28.438379932195733,53.321962372867,38.05756989829359,45,157.49988308082118,55.46936238760853,0,36,39,206.12522556094075,150.55657440469142,0,79.77544911989158,39.458513974226754,0.33,0.264,0,0,0.3054413014878593,330,396.0,495.0,149,117,1
Tughlakabad,Mayur Vihar,39.982023741194055,2,207,13,63.03215623375417,50.42572498700334,94.54823435063126,73.838587480505,37,375.8000539859115,104.81918366730727,0,11,36,593.3140178133931,351.7553739656672,0,281.644214151844,61.28848085344178,0.13,0.10400000000000001,0,0,0.6471664873913113,233,279.59999999999997,349.5,132,56,1
Connaught Place,Uttam Nagar,15.582850015619155,3,295,93,31.686922148151318,25.349537718521056,47.53038322222697,26.424306577781582,43,131.83438999377333,40.500662529863064,0,34,49,215.68578981501912,153.17998658325405,0,106.09603139539539,42.19964806286882,0.93,0.7440000000000001,0,0,0.5341381565138948,202,242.39999999999998,303.0,191,61,1
Rohini,Kashmere Gate,10.766863590769983,2,285,23,18.891789144474522,15.113431315579618,28.337683716711783,19.470146973369424,30,57.46223977452588,37.96020282406642,0,37,23,124.53023561781842,60.43187906263428,0,33.46665340118906,21.3484923323694,0.23,0.18400000000000002,0,0,0.582682116590587,329,394.8,493.5,185,136,0
AIIMS,Pitampura,11.035818118666505,7,710,63,28.596414262348446,22.877131409878757,42.89462139352267,24.915697114818137,33,62.753913523064384,42.277476733435904,0,17,41,154.4352858653719,55.59095906591711,0,66.60394681650095,31.194222979755384,0.63,0.504,0,0,0.6379330414851597,342,410.4,513.0,226,55,1
Saket,Pitampura,38.74394749627858,6,630,12,77.09285614150909,61.67428491320727,115.63928421226363,89.3114273698109,24,203.79250069819565,137.7020406644903,0,17,34,543.6454028657332,349.3616643307816,0,166.2685691259324,51.67474695464856,0.12,0.096,0,0,0.5451121246182776,279,334.8,418.5,198,62,1
Kalkaji,Vasant Kunj,38.60374967613944,6,595,67,126.85098156452595,101.48078525162077,190.27647234678892,143.22117787743113,38,195.69618334791156,143.208648068211,0,26,28,420.778413485104,302.3717918662795,0,244.844331830339,64.98422358809682,0.67,0.536,0,0,0.7960368568487513,322,386.4,483.0,214,117,1
Greater Kailash,Rajouri Garden,14.156379745837405,9,894,30,34.63120429341468,27.70496343473175,51.946806440122025,35.15744515209762,34,99.82792300953544,55.35466738780698,0,36,38,160.72212449651894,102.78351742005601,0,82.12871180113254,33.318375456649775,0.3,0.24,0,0,0.7950250200505857,226,271.2,339.0,186,104,1
Chandni Chowk,Connaught Place,34.57876126587914,4,401,19,79.0091676321843,63.20733410574744,118.51375144827645,92.41100115862116,45,300.6671228398702,116.6033812102703,0,28,25,404.37850101070813,344.40928440690516,0,173.91675002984218,91.6529414067929,0.19,0.15200000000000002,0,0,0.2654180712884368,233,279.59999999999997,349.5,239,148,1
Okhla,Moti Nagar,30.284955243117864,10,885,74,78.38648233756649,62.7091858700532,117.57972350634974,82.86377880507979,33,247.7150364229011,66.76230077908977,0,36,40,359.55561339989396,181.64729029168183,0,224.6590443859641,86.073863686036,0.74,0.592,0,0,0.3340523694408354,222,266.4,333.0,240,110,1
Mayur Vihar,Vasant Kunj,34.24124591184181,2,348,48,48.449802854359035,38.75984228348723,72.67470428153855,52.33976342523084,30,239.9311116653311,111.01276920139546,0,38,30,511.4073695314881,224.2359573361449,0,208.45903905792395,65.35872280628146,0.48,0.384,0,0,0.7318088578351643,370,444.0,555.0,251,145,1
Greater Kailash,Sarojini Nagar,32.56925353635029,9,796,59,53.4416205033854,42.75329640270832,80.1624307550781,55.52994460406248,37,166.57613099612175,92.8679167356963,0,14,34,399.34827058145555,237.44164884362618,0,251.7333822068816,70.94245753072444,0.59,0.472,0,0,0.3869397736280299,370,444.0,555.0,134,54,1
Karol Bagh,Greater Kailash,19.79531505776303,6,445,24,46.22648813031979,36.98119050425583,69.33973219547968,51.67178575638374,45,140.10964104654573,54.94898602232747,0,37,27,231.60543012421988,121.247507468272,0,64.95678762848048,44.42663686881538,0.24,0.192,0,0,0.4833082628220634,282,338.4,423.0,191,150,1
Dwarka,Laxmi Nagar,8.159117755629362,7,587,83,39.141065812765504,31.312852650212406,58.711598719148256,35.5692789753186,40,77.44768574259787,18.841007372568814,0,22,37,88.22132261182828,67.6917158474755,0,59.482001503019795,23.30618214419533,0.83,0.664,0,0,0.43754910768663,217,260.4,325.5,282,65,1
Greater Kailash,Saket,23.325374216111346,2,242,88,36.86622317935283,29.492978543482266,55.299334769029244,33.8394678152234,29,150.79187720567097,74.55826138789993,0,13,31,276.798076952005,177.6279219695992,0,147.58770174966253,55.98557052088519,0.88,0.7040000000000001,0,0,0.5127228723801984,251,301.2,376.5,193,106,1
Pitampura,Shahdara,20.300441540574703,7,863,89,53.964205662675745,43.1713645301406,80.94630849401362,52.35704679521089,31,107.41202101901008,52.990844661787804,0,28,40,265.89508717253926,144.18080781969803,0,138.62514620815216,22.04218644754134,0.89,0.7120000000000001,0,0,0.3407617992242524,235,282.0,352.5,196,114,1
Tilak Nagar,Greater Kailash,31.499998484874688,9,639,1,80.51734016692807,64.41387213354245,120.77601025039209,94.62080820031368,29,203.07176965509186,88.25014105024142,0,15,37,429.1482776006603,309.97436120839063,0,209.77190336105676,32.84029122956397,0.01,0.008,0,0,0.6853461714073048,266,319.2,399.0,220,133,1
Saket,Dwarka,15.175630930919908,4,401,86,29.459585663852202,23.567668531081765,44.1893784957783,24.55150279662264,29,78.6937456498688,41.60146388253665,0,10,29,158.00052648864306,148.77926357233724,0,70.93235555027537,30.061188773562687,0.86,0.6880000000000001,0,0,0.6897713684553726,309,370.8,463.5,139,75,1
Tilak Nagar,Janakpuri,32.61074516562525,9,848,5,77.9139448772101,62.331155901768085,116.87091731581515,90.69673385265212,30,233.7978793703632,69.64021746976485,0,28,48,464.5021771551246,170.432414453524,0,156.3948503888312,40.85866480837758,0.05,0.04000000000000001,0,0,0.6695328777487799,237,284.4,355.5,232,81,1
Rajouri Garden,Connaught Place,31.201311918884507,7,655,75,85.76677235342599,68.61341788274079,128.65015853013898,92.52012682411119,22,275.6475291113964,122.54355207753927,0,33,44,356.48579771742635,308.3926627851373,0,113.93563013773125,50.60177359748935,0.75,0.6000000000000001,0,0,0.7102266469902523,208,249.6,312.0,277,115,1
Karol Bagh,Lajpat Nagar,17.321687353457087,3,345,43,29.916669865010334,23.93333589200827,44.8750047975155,30.1000038380124,30,149.30903835668403,36.71442655185699,0,17,37,253.36232901003032,112.19021149050386,0,82.78918034226952,34.10443932062372,0.43,0.34400000000000003,0,0,0.25794492255132145,327,392.4,490.5,166,69,1
Chandni Chowk,Kashmere Gate,11.529739326874306,4,342,22,20.84854259865553,16.678834078924424,31.272813897983298,21.618251118386635,23,101.37476602929002,39.2864589441603,0,17,31,146.90743880661663,81.97834765630927,0,43.397559746429685,20.243888431851055,0.22,0.17600000000000002,0,0,0.36477648066781954,261,313.2,391.5,130,57,1
Connaught Place,Chandni Chowk,36.03438260029701,2,153,49,64.48248428927376,51.58598743141901,96.72372643391063,72.17898114712851,23,223.3062838346828,126.96816478817964,0,15,36,388.39032677422944,346.1968184495967,0,225.2102043927112,62.9961055513542,0.49,0.392,0,0,0.6008171748174242,238,285.59999999999997,357.0,128,56,1
Pitampura,Greater Kailash,20.79207990572332,8,593,67,47.924109708065785,38.33928776645263,71.88616456209868,48.50893164967894,27,152.99048045313984,75.66388089417372,0,32,26,308.5120569470753,140.48470348971262,0,156.95045928544653,27.677120180639214,0.67,0.536,0,0,0.7657439339827461,188,225.6,282.0,273,57,1
Nehru Place,Moti Nagar,33.454045603870036,8,607,27,73.2121483490544,58.56971867924352,109.8182225235816,83.45457801886528,39,325.03385308398794,124.93175395500644,0,10,47,397.91170987946754,188.56382165822484,0,215.8207941620771,35.58709313311778,0.27,0.21600000000000003,0,0,0.5950984704791973,174,208.79999999999998,261.0,102,54,1
Tughlakabad,Greater Kailash,24.768745596635473,6,664,10,65.42370857778351,52.33896686222681,98.13556286667527,75.10845029334021,28,140.70715723657722,91.27516931532612,0,37,32,289.97564180286463,169.0997258074397,0,170.08150962182245,65.10979501020728,0.1,0.08000000000000002,0,0,0.3910629256975673,264,316.8,396.0,236,88,1
Moti Nagar,Karol Bagh,15.012477777749083,4,381,65,28.39732761834188,22.717862094673507,42.59599142751282,25.676793142010254,41,95.47411319261221,57.689660706163814,0,30,30,204.63460430315246,89.13204849094744,0,60.800743479472146,28.523725843399706,0.65,0.52,0,0,0.43844920752063704,323,387.59999999999997,484.5,153,103,1
Janakpuri,AIIMS,32.44731010399458,8,816,84,113.33226144944878,90.66580915955903,169.99839217417318,123.79871373933854,25,289.07044799361097,78.10351041775684,0,17,20,390.0075106411247,168.07515627046863,0,125.8671060960015,70.60688445939226,0.84,0.672,0,0,0.6535305240003839,342,410.4,513.0,114,132,1
Nehru Place,Tilak Nagar,23.503218098796346,3,344,89,42.47452462353583,33.979619698828664,63.71178693530374,40.369429548243,45,201.24364106710684,64.01597920641852,0,39,21,302.2214565599942,123.60312792307246,0,150.54103862843985,59.08802713575874,0.89,0.7120000000000001,0,0,0.6490231369089323,260,312.0,390.0,119,104,1
Connaught Place,Karol Bagh,31.726322686771702,6,508,81,75.32747660193965,60.261981281551726,112.99121490290948,79.19297192232759,20,173.33171896508156,119.41844953177706,0,15,24,456.73978593606984,204.2104553296993,0,251.99184490533423,51.63397248980899,0.81,0.6480000000000001,0,0,0.45589843412767656,291,349.2,436.5,201,67,1
